Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
233.0,8.0,Maison,171.0,0,"1340500,00",7.0,RUE,THIAC,33000.0,BORDEAUX,5753.218884120171,"7 RUE THIAC, 33000 BORDEAUX",44.8438694,-0.5821831
96.0,4.0,Maison,110.0,0,"590000,00",8.0,RUE,DESCARTES,33000.0,BORDEAUX,6145.833333333333,"8 RUE DESCARTES, 33000 BORDEAUX",44.8303716,-0.5997148
65.0,2.0,Maison,129.0,0,"386370,00",13.0,RUE,ALBERT NODON,33800.0,BORDEAUX,5944.153846153846,"13 RUE ALBERT NODON, 33800 BORDEAUX",44.8247504,-0.5689985
104.0,2.0,Maison,102.0,0,"451500,00",27.0,RUE,ARMAND LAMARQUE,33800.0,BORDEAUX,4341.346153846154,"27 RUE ARMAND LAMARQUE, 33800 BORDEAUX",44.8131965,-0.5718739
66.0,3.0,Maison,61.0,0,"385800,00",110.0,RUE,MATHIEU,33000.0,BORDEAUX,5845.454545454545,"110 RUE MATHIEU, 33000 BORDEAUX",44.8287845,-0.5912306
95.0,3.0,Maison,100.0,0,"482750,00",82.0,RUE,BAUDUCHEU,33800.0,BORDEAUX,5081.578947368421,"82 RUE BAUDUCHEU, 33800 BORDEAUX",44.821295,-0.5622116
113.0,4.0,Maison,148.0,0,"420000,00",199.0,RUE,ACHARD,33300.0,BORDEAUX,3716.8141592920356,"199 RUE ACHARD, 33300 BORDEAUX",44.8724544,-0.5468726
140.0,5.0,Maison,150.0,0,"240000,00",8.0,RUE,ESMANGARD,33800.0,BORDEAUX,1714.2857142857142,"8 RUE ESMANGARD, 33800 BORDEAUX",44.8242683,-0.5581721
250.0,15.0,Maison,242.0,0,"1103400,00",21.0,RUE,ODILON REDON,33000.0,BORDEAUX,4413.6,"21 RUE ODILON REDON, 33000 BORDEAUX",44.8355565,-0.6083225
137.0,6.0,Maison,260.0,0,"550000,00",30.0,RUE,DE TALENCE,33000.0,BORDEAUX,4014.598540145985,"30 RUE DE TALENCE, 33000 BORDEAUX",44.8253859,-0.5856681
96.0,3.0,Maison,131.0,0,"654800,00",9.0,AV,DE MIRMONT,33200.0,BORDEAUX,6820.833333333333,"9 AV DE MIRMONT, 33200 BORDEAUX",44.8457373,-0.5995379
248.0,8.0,Maison,265.0,0,"1759024,00",27.0,RUE,RAYMOND BORDIER,33200.0,BORDEAUX,7092.8387096774195,"27 RUE RAYMOND BORDIER, 33200 BORDEAUX",44.850095,-0.5993363
130.0,5.0,Maison,278.0,0,"476000,00",32.0,RUE,CHARLES PUYO,33300.0,BORDEAUX,3661.5384615384614,"32 RUE CHARLES PUYO, 33300 BORDEAUX",44.8616371,-0.5686687
109.0,4.0,Maison,167.0,0,"635000,00",16.0,RUE,MONADEY,33800.0,BORDEAUX,5825.688073394495,"16 RUE MONADEY, 33800 BORDEAUX",44.8286652,-0.5713637
210.0,4.0,Maison,194.0,0,"960000,00",55.0,RUE,ERNEST RENAN,33000.0,BORDEAUX,4571.428571428572,"55 RUE ERNEST RENAN, 33000 BORDEAUX",44.8494588,-0.5920246
109.0,5.0,Maison,120.0,0,"610000,00",78.0,RUE,DU TONDU,33000.0,BORDEAUX,5596.3302752293575,"78 RUE DU TONDU, 33000 BORDEAUX",44.8310431,-0.5840933
74.0,2.0,Maison,49.0,0,"440000,00",6.0,RUE,FIEFFE,33800.0,BORDEAUX,5945.945945945946,"6 RUE FIEFFE, 33800 BORDEAUX",44.8256542,-0.5582525
270.0,7.0,Maison,166.0,0,"1600000,00",8.0,RUE,DUPLESSY,33000.0,BORDEAUX,5925.925925925926,"8 RUE DUPLESSY, 33000 BORDEAUX",44.847725,-0.5810149
45.0,2.0,Maison,118.0,0,"361500,00",138.0,BD,ALBERT BRANDENBURG,33300.0,BORDEAUX,8033.333333333333,"138 BD ALBERT BRANDENBURG, 33300 BORDEAUX",44.875993,-0.5517176
72.0,3.0,Maison,68.0,0,"443400,00",15.0,RUE,DU PETIT GOAVE,33000.0,BORDEAUX,6158.333333333333,"15 RUE DU PETIT GOAVE, 33000 BORDEAUX",44.8405709,-0.5880279
87.0,3.0,Maison,289.0,0,"522000,00",53.0,CRS,JOURNU AUBER,33300.0,BORDEAUX,6000.0,"53 CRS JOURNU AUBER, 33300 BORDEAUX",44.8598666,-0.5698963
51.0,2.0,Maison,82.0,0,"415000,00",4.0,RUE,MESTREZAT,33000.0,BORDEAUX,8137.254901960784,"4 RUE MESTREZAT, 33000 BORDEAUX",44.828779,-0.5952767
106.0,6.0,Maison,137.0,0,"561905,00",92.0,RUE,FRERE,33000.0,BORDEAUX,5300.990566037736,"92 RUE FRERE, 33000 BORDEAUX",44.8537025,-0.5785386
106.0,5.0,Maison,108.0,0,"555585,00",57.0,RUE,DE TALENCE,33000.0,BORDEAUX,5241.367924528302,"57 RUE DE TALENCE, 33000 BORDEAUX",44.8237314,-0.5860845
180.0,6.0,Maison,446.0,0,"1436000,00",30.0,BD,ANTOINE GAUTIER,33000.0,BORDEAUX,7977.777777777777,"30 BD ANTOINE GAUTIER, 33000 BORDEAUX",44.8320212,-0.5983194
119.0,6.0,Maison,177.0,0,"663040,00",53.0,RUE,MOUNEYRA,33000.0,BORDEAUX,5571.764705882353,"53 RUE MOUNEYRA, 33000 BORDEAUX",44.8334993,-0.5832061
71.0,3.0,Maison,433.0,0,"386000,00",68.0,ALL,MIRABEAU,33200.0,BORDEAUX,5436.619718309859,"68 ALL MIRABEAU, 33200 BORDEAUX",44.8406263,-0.6157274
70.0,2.0,Maison,94.0,0,"417850,00",110.0,RUE,DU TONDU,33000.0,BORDEAUX,5969.285714285715,"110 RUE DU TONDU, 33000 BORDEAUX",44.8297978,-0.5854097
123.0,4.0,Maison,92.0,0,"297400,00",150.0,BD,ALBERT 1ER,33800.0,BORDEAUX,2417.8861788617887,"150 BD ALBERT 1ER, 33800 BORDEAUX",44.8140283,-0.5680794
245.0,8.0,Maison,329.0,0,"1430000,00",235.0,RUE,JUDAIQUE,33000.0,BORDEAUX,5836.734693877551,"235 RUE JUDAIQUE, 33000 BORDEAUX",44.8404893,-0.5968486
145.0,5.0,Maison,193.0,0,"719000,00",82.0,RUE,DE PESSAC,33000.0,BORDEAUX,4958.620689655172,"82 RUE DE PESSAC, 33000 BORDEAUX",44.8296276,-0.5814514
65.0,3.0,Maison,562.0,0,"450000,00",8.0,RUE,PAUL PROTEAU,33200.0,BORDEAUX,6923.076923076923,"8 RUE PAUL PROTEAU, 33200 BORDEAUX",44.8598491,-0.6305852
130.0,5.0,Maison,176.0,0,"338100,00",33.0,RUE,RAYMOND BORDIER,33200.0,BORDEAUX,2600.769230769231,"33 RUE RAYMOND BORDIER, 33200 BORDEAUX",44.8503227,-0.5991702
250.0,6.0,Maison,255.0,0,"2200000,00",38.0,CRS,DU MEDOC,33300.0,BORDEAUX,8800.0,"38 CRS DU MEDOC, 33300 BORDEAUX",44.8574329,-0.5660067
95.0,5.0,Maison,76.0,0,"405000,00",22.0,RUE,VEYSSIERE,33800.0,BORDEAUX,4263.1578947368425,"22 RUE VEYSSIERE, 33800 BORDEAUX",44.8258316,-0.5605117
80.0,3.0,Maison,177.0,0,"489980,00",6.0,RUE,D ARLAC,33000.0,BORDEAUX,6124.75,"6 RUE D ARLAC, 33000 BORDEAUX",44.8252282,-0.6143187
76.0,4.0,Maison,130.0,0,"408000,00",6.0,RUE,BLAISE PASCAL,33800.0,BORDEAUX,5368.421052631579,"6 RUE BLAISE PASCAL, 33800 BORDEAUX",44.815547,-0.5679433
48.0,3.0,Maison,74.0,0,"283000,00",76.0,RUE,AMEDEE SAINT GERMAIN,33800.0,BORDEAUX,5895.833333333333,"76 RUE AMEDEE SAINT GERMAIN, 33800 BORDEAUX",44.8182351,-0.5635891
550.0,13.0,Maison,868.0,0,"4170000,00",37.0,RUE,THIAC,33000.0,BORDEAUX,7581.818181818182,"37 RUE THIAC, 33000 BORDEAUX",44.8438149,-0.5825174
137.0,6.0,Maison,111.0,0,"580633,00",15.0,RUE,FRANCIN,33800.0,BORDEAUX,4238.19708029197,"15 RUE FRANCIN, 33800 BORDEAUX",44.825866,-0.5598093
91.0,4.0,Maison,215.0,0,"435000,00",60.0,RUE,QUINTIN,33000.0,BORDEAUX,4780.219780219781,"60 RUE QUINTIN, 33000 BORDEAUX",44.822662,-0.5967715
148.0,6.0,Maison,246.0,0,"958000,00",15.0,RUE,HENRI MERAND,33200.0,BORDEAUX,6472.972972972973,"15 RUE HENRI MERAND, 33200 BORDEAUX",44.8506471,-0.6112013
130.0,6.0,Maison,277.0,0,"657150,00",11.0,RUE,EDMOND ROSTAND,33200.0,BORDEAUX,5055.0,"11 RUE EDMOND ROSTAND, 33200 BORDEAUX",44.8554748,-0.6280805
137.0,4.0,Maison,126.0,0,"675000,00",109.0,RUE,DE KATER,33000.0,BORDEAUX,4927.007299270073,"109 RUE DE KATER, 33000 BORDEAUX",44.8343407,-0.5839592
120.0,4.0,Maison,130.0,0,"545430,00",105.0,RUE,MOUNEYRA,33000.0,BORDEAUX,4545.25,"105 RUE MOUNEYRA, 33000 BORDEAUX",44.83212,-0.5856974
140.0,5.0,Maison,212.0,0,"932400,00",17.0,RUE,RENAULT,33200.0,BORDEAUX,6660.0,"17 RUE RENAULT, 33200 BORDEAUX",44.8573663,-0.6058309
111.0,4.0,Maison,358.0,0,"746400,00",14.0,RUE,LAGEYRE,33200.0,BORDEAUX,6724.324324324324,"14 RUE LAGEYRE, 33200 BORDEAUX",44.8380706,-0.6030639
164.0,8.0,Maison,295.0,0,"1165000,00",93.0,RUE,CROIX SEGUEY,33000.0,BORDEAUX,7103.658536585366,"93 RUE CROIX SEGUEY, 33000 BORDEAUX",44.8516548,-0.5897622
92.0,4.0,Maison,95.0,0,"505285,00",253.0,RUE,PELLEPORT,33800.0,BORDEAUX,5492.228260869565,"253 RUE PELLEPORT, 33800 BORDEAUX",44.8199619,-0.5704343
121.0,5.0,Maison,447.0,0,"782050,00",17.0,RUE,DES LILAS,33200.0,BORDEAUX,6463.2231404958675,"17 RUE DES LILAS, 33200 BORDEAUX",44.8498788,-0.6295314
110.0,4.0,Maison,113.0,0,"305000,00",26.0,RUE,CREMER,33800.0,BORDEAUX,2772.7272727272725,"26 RUE CREMER, 33800 BORDEAUX",44.8264054,-0.5612844
75.0,3.0,Maison,83.0,0,"417500,00",25.0,RUE,ANDRE CAVERNE,33800.0,BORDEAUX,5566.666666666667,"25 RUE ANDRE CAVERNE, 33800 BORDEAUX",44.8236842,-0.5777341
148.0,6.0,Maison,165.0,0,"615000,00",11.0,RUE,VERDIER,33000.0,BORDEAUX,4155.405405405405,"11 RUE VERDIER, 33000 BORDEAUX",44.8510329,-0.5947014
94.0,4.0,Maison,100.0,0,"639250,00",30.0,PAS,KIESER,33000.0,BORDEAUX,6800.531914893617,"30 PAS KIESER, 33000 BORDEAUX",44.8430386,-0.5912619
69.0,4.0,Maison,60.0,0,"360000,00",4.0,IMP,MAURIAC,33000.0,BORDEAUX,5217.391304347826,"4 IMP MAURIAC, 33000 BORDEAUX",44.8356241,-0.5670026
340.0,8.0,Maison,250.0,0,"680000,00",9.0,RUE,DAUZATS,33000.0,BORDEAUX,2000.0,"9 RUE DAUZATS, 33000 BORDEAUX",44.8411369,-0.5966319
148.0,5.0,Maison,218.0,0,"744000,00",113.0,AV,EMILE COUNORD,33300.0,BORDEAUX,5027.027027027027,"113 AV EMILE COUNORD, 33300 BORDEAUX",44.859501,-0.5750761
128.0,5.0,Maison,390.0,0,"744200,00",79.0,RUE,MANON CORMIER,33000.0,BORDEAUX,5814.0625,"79 RUE MANON CORMIER, 33000 BORDEAUX",44.83128,-0.590984
58.0,3.0,Maison,146.0,0,"355000,00",3.0,RUE,FERNAND HABASQUE,33000.0,BORDEAUX,6120.689655172414,"3 RUE FERNAND HABASQUE, 33000 BORDEAUX",44.8224753,-0.6079569
130.0,5.0,Maison,188.0,0,"472500,00",18.0,RUE,BOYER,33000.0,BORDEAUX,3634.6153846153848,"18 RUE BOYER, 33000 BORDEAUX",44.8309008,-0.5864497
97.0,4.0,Maison,403.0,0,"420000,00",4.0,RUE,DROUOT,33200.0,BORDEAUX,4329.896907216495,"4 RUE DROUOT, 33200 BORDEAUX",44.8451984,-0.6268223
90.0,3.0,Maison,120.0,0,"500530,00",24.0,RUE,VANDEBRANDE,33300.0,BORDEAUX,5561.444444444444,"24 RUE VANDEBRANDE, 33300 BORDEAUX",44.8554513,-0.5686438
70.0,2.0,Maison,48.0,0,"549500,00",1.0,RUE,MANDRON,33000.0,BORDEAUX,7850.0,"1 RUE MANDRON, 33000 BORDEAUX",44.850788,-0.5776536
94.0,5.0,Maison,292.0,0,"512000,00",228.0,BD,DU PRESIDENT WILSON,33000.0,BORDEAUX,5446.808510638298,"228 BD DU PRESIDENT WILSON, 33000 BORDEAUX",44.8469199,-0.5979454
53.0,3.0,Maison,352.0,0,"490557,00",29.0,RUE,PASCAL LAFARGUE,33300.0,BORDEAUX,9255.792452830188,"29 RUE PASCAL LAFARGUE, 33300 BORDEAUX",44.8768406,-0.5467383
121.0,4.0,Maison,233.0,0,"550000,00",58.0,RUE,PIERRE DUHEM,33000.0,BORDEAUX,4545.454545454545,"58 RUE PIERRE DUHEM, 33000 BORDEAUX",44.8272998,-0.5812951
188.0,5.0,Maison,286.0,0,"819210,00",87.0,RUE,BINAUD,33300.0,BORDEAUX,4357.5,"87 RUE BINAUD, 33300 BORDEAUX",44.8601972,-0.5718714
342.0,8.0,Maison,153.0,0,"2734800,00",54.0,RUE,D AVIAU,33000.0,BORDEAUX,7996.491228070176,"54 RUE D AVIAU, 33000 BORDEAUX",44.8506889,-0.578807
110.0,4.0,Maison,206.0,0,"615400,00",41.0,RUE,GENERAL GOURAUD,33200.0,BORDEAUX,5594.545454545455,"41 RUE GENERAL GOURAUD, 33200 BORDEAUX",44.840295,-0.6179495
69.0,3.0,Maison,148.0,0,"470000,00",6.0,RUE,DE CADAUJAC,33800.0,BORDEAUX,6811.594202898551,"6 RUE DE CADAUJAC, 33800 BORDEAUX",44.8221999,-0.5707714
50.0,2.0,Maison,135.0,0,"462550,00",13.0,RUE,DE BEZIERS,33800.0,BORDEAUX,9251.0,"13 RUE DE BEZIERS, 33800 BORDEAUX",44.8254807,-0.5580363
59.0,2.0,Maison,109.0,0,"315700,00",134.0,RUE,BLANQUI,33300.0,BORDEAUX,5350.847457627118,"134 RUE BLANQUI, 33300 BORDEAUX",44.871861,-0.5499035
75.0,3.0,Maison,74.0,0,"359000,00",8.0,IMP,LAVILLE,33200.0,BORDEAUX,4786.666666666667,"8 IMP LAVILLE, 33200 BORDEAUX",44.8545431,-0.6116034
202.0,5.0,Maison,570.0,0,"845000,00",57.0,RUE,CAILLOU,33200.0,BORDEAUX,4183.168316831683,"57 RUE CAILLOU, 33200 BORDEAUX",44.8618477,-0.6329984
218.0,7.0,Maison,204.0,0,"1527900,00",140.0,RUE,GEORGES MANDEL,33000.0,BORDEAUX,7008.715596330275,"140 RUE GEORGES MANDEL, 33000 BORDEAUX",44.8421081,-0.5938464
137.0,7.0,Maison,347.0,0,"820000,00",101.0,RUE,DELORD,33300.0,BORDEAUX,5985.401459854014,"101 RUE DELORD, 33300 BORDEAUX",44.8618333,-0.5606073
238.0,7.0,Maison,424.0,0,"1554800,00",137.0,BD,DU PRESIDENT WILSON,33200.0,BORDEAUX,6532.773109243697,"137 BD DU PRESIDENT WILSON, 33200 BORDEAUX",44.8428709,-0.5996904
206.0,7.0,Maison,765.0,0,"1700000,00",96.0,RUE,DE PESSAC,33000.0,BORDEAUX,8252.42718446602,"96 RUE DE PESSAC, 33000 BORDEAUX",44.8293359,-0.581991
125.0,5.0,Maison,143.0,0,"650000,00",62.0,RUE,DE TALENCE,33000.0,BORDEAUX,5200.0,"62 RUE DE TALENCE, 33000 BORDEAUX",44.8240568,-0.5859425
108.0,6.0,Maison,147.0,0,"565000,00",163.0,RUE,DU TONDU,33000.0,BORDEAUX,5231.481481481482,"163 RUE DU TONDU, 33000 BORDEAUX",44.8288552,-0.587987
85.0,4.0,Maison,209.0,0,"540670,00",26.0,RUE,BARRAU,33000.0,BORDEAUX,6360.823529411765,"26 RUE BARRAU, 33000 BORDEAUX",44.8262407,-0.5776311
50.0,2.0,Maison,44.0,0,"336630,00",3.0,RUE,JULES DELPIT,33800.0,BORDEAUX,6732.6,"3 RUE JULES DELPIT, 33800 BORDEAUX",44.8251745,-0.5750372
96.0,4.0,Maison,91.0,0,"557500,00",55.0,RUE,DU GRAND MAURIAN,33000.0,BORDEAUX,5807.291666666667,"55 RUE DU GRAND MAURIAN, 33000 BORDEAUX",44.8313883,-0.6062689
60.0,5.0,Maison,160.0,0,"515000,00",31.0,PAS,CAIRON,33800.0,BORDEAUX,8583.333333333334,"31 PAS CAIRON, 33800 BORDEAUX",44.8195092,-0.5792651
112.0,5.0,Maison,158.0,0,"916900,00",58.0,RUE,DU TONDU,33000.0,BORDEAUX,8186.607142857143,"58 RUE DU TONDU, 33000 BORDEAUX",44.8314958,-0.5835052
150.0,5.0,Maison,302.0,0,"982750,00",42.0,RUE,MEXICO,33200.0,BORDEAUX,6551.666666666667,"42 RUE MEXICO, 33200 BORDEAUX",44.8501356,-0.5983333
131.0,4.0,Maison,149.0,0,"700000,00",48.0,RUE,DE L HERMITAGE,33200.0,BORDEAUX,5343.511450381679,"48 RUE DE L HERMITAGE, 33200 BORDEAUX",44.8457079,-0.6022115
57.0,2.0,Maison,117.0,0,"305000,00",27.0,RUE,EUGENE LE ROY,33800.0,BORDEAUX,5350.877192982456,"27 RUE EUGENE LE ROY, 33800 BORDEAUX",44.8267848,-0.5598525
101.0,4.0,Maison,126.0,0,"833400,00",57.0,RUE,PRUNIER,33300.0,BORDEAUX,8251.485148514852,"57 RUE PRUNIER, 33300 BORDEAUX",44.8584459,-0.5721581
132.0,6.0,Maison,179.0,0,"450030,00",15.0,RUE,DU LAVOIR,33000.0,BORDEAUX,3409.318181818182,"15 RUE DU LAVOIR, 33000 BORDEAUX",44.8521458,-0.5835416
144.0,4.0,Maison,98.0,0,"632350,00",14.0,RUE,BARADA,33000.0,BORDEAUX,4391.319444444444,"14 RUE BARADA, 33000 BORDEAUX",44.850275,-0.5848677
55.0,3.0,Maison,39.0,0,"335540,00",20.0,IMP,BERTHUS,33000.0,BORDEAUX,6100.727272727273,"20 IMP BERTHUS, 33000 BORDEAUX",44.8437082,-0.5806776
254.0,10.0,Maison,387.0,0,"2150000,00",31.0,RUE,NICOLAS BEAUJON,33000.0,BORDEAUX,8464.566929133858,"31 RUE NICOLAS BEAUJON, 33000 BORDEAUX",44.8541495,-0.5912255
81.0,3.0,Maison,499.0,0,"450000,00",13.0,RUE,CLAUDE DEBUSSY,33200.0,BORDEAUX,5555.555555555556,"13 RUE CLAUDE DEBUSSY, 33200 BORDEAUX",44.8527135,-0.6362568
51.0,3.0,Maison,37.0,0,"180000,00",68.0,RUE,FONFREDE,33800.0,BORDEAUX,3529.4117647058824,"68 RUE FONFREDE, 33800 BORDEAUX",44.8256976,-0.5689659
59.0,3.0,Maison,121.0,0,"260000,00",6.0,RUE,DU SERPORAT,33800.0,BORDEAUX,4406.779661016949,"6 RUE DU SERPORAT, 33800 BORDEAUX",44.8264198,-0.5609624
110.0,4.0,Maison,234.0,0,"695000,00",90.0,RUE,BERTRAND DE GOTH,33800.0,BORDEAUX,6318.181818181818,"90 RUE BERTRAND DE GOTH, 33800 BORDEAUX",44.8200535,-0.5774106
119.0,5.0,Maison,181.0,0,"605000,00",34.0,RUE,JIEL LAVAL,33200.0,BORDEAUX,5084.033613445378,"34 RUE JIEL LAVAL, 33200 BORDEAUX",44.8591701,-0.6081708
60.0,2.0,Maison,156.0,0,"315000,00",10.0,RUE,SAINTE MARGUERITE,33800.0,BORDEAUX,5250.0,"10 RUE SAINTE MARGUERITE, 33800 BORDEAUX",44.823841,-0.5535505
55.0,2.0,Maison,80.0,0,"311000,00",5.0,PAS,MARCEL,33800.0,BORDEAUX,5654.545454545455,"5 PAS MARCEL, 33800 BORDEAUX",44.8246478,-0.5761269
123.0,4.0,Maison,211.0,0,"700000,00",51.0,AV,DE VERDUN,33200.0,BORDEAUX,5691.056910569106,"51 AV DE VERDUN, 33200 BORDEAUX",44.8581454,-0.6131138
166.0,6.0,Maison,259.0,0,"758000,00",44.0,RUE,PAULINE KERGOMARD,33800.0,BORDEAUX,4566.265060240964,"44 RUE PAULINE KERGOMARD, 33800 BORDEAUX",44.8232769,-0.5745951
128.0,5.0,Maison,128.0,0,"867000,00",89.0,RUE,ALBERT PITRES,33000.0,BORDEAUX,6773.4375,"89 RUE ALBERT PITRES, 33000 BORDEAUX",44.8531969,-0.5791243
278.0,10.0,Maison,268.0,0,"1800000,00",28.0,AV,CARNOT,33200.0,BORDEAUX,6474.820143884892,"28 AV CARNOT, 33200 BORDEAUX",44.8514169,-0.596883
98.0,3.0,Maison,114.0,0,"575000,00",21.0,RUE,DE TOULON,33000.0,BORDEAUX,5867.34693877551,"21 RUE DE TOULON, 33000 BORDEAUX",44.8455841,-0.5966044
135.0,4.0,Maison,201.0,0,"320000,00",67.0,RUE,EUGENE JACQUET,33000.0,BORDEAUX,2370.3703703703704,"67 RUE EUGENE JACQUET, 33000 BORDEAUX",44.8249809,-0.6121684
70.0,4.0,Maison,111.0,0,"170000,00",101.0,RUE,JOSEPH BRUNET,33300.0,BORDEAUX,2428.5714285714284,"101 RUE JOSEPH BRUNET, 33300 BORDEAUX",44.8775735,-0.5443222
113.0,4.0,Maison,110.0,0,"520000,00",212.0,RUE,MOUNEYRA,33000.0,BORDEAUX,4601.769911504425,"212 RUE MOUNEYRA, 33000 BORDEAUX",44.8292191,-0.5907886
44.0,2.0,Maison,65.0,0,"400000,00",46.0,RUE,DE SEGUR,33000.0,BORDEAUX,9090.90909090909,"46 RUE DE SEGUR, 33000 BORDEAUX",44.8249727,-0.5861166
108.0,3.0,Maison,223.0,0,"532620,00",46.0,ALL,DES PEUPLIERS,33000.0,BORDEAUX,4931.666666666667,"46 ALL DES PEUPLIERS, 33000 BORDEAUX",44.8304505,-0.6102411
60.0,3.0,Maison,115.0,0,"166850,00",41.0,RUE,BARILLET DESCHAMPS,33300.0,BORDEAUX,2780.8333333333335,"41 RUE BARILLET DESCHAMPS, 33300 BORDEAUX",44.8804069,-0.5478733
45.0,3.0,Maison,67.0,0,"250000,00",31.0,RUE,AUGUSTE MERILLON,33000.0,BORDEAUX,5555.555555555556,"31 RUE AUGUSTE MERILLON, 33000 BORDEAUX",44.8266845,-0.5879416
80.0,4.0,Maison,260.0,0,"450000,00",79.0,RUE,BONNEFIN,33100.0,BORDEAUX,5625.0,"79 RUE BONNEFIN, 33100 BORDEAUX",44.8418812,-0.547754
50.0,3.0,Maison,145.0,0,"347850,00",46.0,CITE,DE LIBOURNE,33100.0,BORDEAUX,6957.0,"46 CITE DE LIBOURNE, 33100 BORDEAUX",44.8473669,-0.5448403
90.0,3.0,Maison,192.0,0,"406000,00",56.0,RUE,CAMILLE FLAMMARION,33100.0,BORDEAUX,4511.111111111111,"56 RUE CAMILLE FLAMMARION, 33100 BORDEAUX",44.8490493,-0.5419014
90.0,4.0,Maison,101.0,0,"456000,00",32.0,RUE,CAMILLE FLAMMARION,33100.0,BORDEAUX,5066.666666666667,"32 RUE CAMILLE FLAMMARION, 33100 BORDEAUX",44.8492258,-0.5429866
63.0,4.0,Maison,153.0,0,"413250,00",73.0,CITE,DE LIBOURNE,33100.0,BORDEAUX,6559.523809523809,"73 CITE DE LIBOURNE, 33100 BORDEAUX",44.8471472,-0.5437688
70.0,3.0,Maison,78.0,0,"380000,00",57.0,RUE,CAZENAVE,33100.0,BORDEAUX,5428.571428571428,"57 RUE CAZENAVE, 33100 BORDEAUX",44.8461246,-0.5471296
79.0,3.0,Maison,78.0,0,"375000,00",61.0,RUE,BONNEFIN,33100.0,BORDEAUX,4746.835443037975,"61 RUE BONNEFIN, 33100 BORDEAUX",44.8422638,-0.5484547
350.0,5.0,Maison,372.0,0,"1360000,00",4.0,RUE,FERNAND BELLIARD,33100.0,BORDEAUX,3885.714285714286,"4 RUE FERNAND BELLIARD, 33100 BORDEAUX",44.8518629,-0.5430218
67.0,2.0,Maison,111.0,0,"259047,00",13.0,RUE,DE DIJON,33100.0,BORDEAUX,3866.373134328358,"13 RUE DE DIJON, 33100 BORDEAUX",44.8420442,-0.5536089
70.0,4.0,Maison,224.0,0,"348000,00",3.0,IMP,DE LA REINETTE,33100.0,BORDEAUX,4971.428571428572,"3 IMP DE LA REINETTE, 33100 BORDEAUX",44.8500301,-0.5385325
84.0,4.0,Maison,120.0,0,"150000,00",8.0,RUE,ROTURIER,33100.0,BORDEAUX,1785.7142857142858,"8 RUE ROTURIER, 33100 BORDEAUX",44.8497873,-0.5378272
192.0,6.0,Maison,823.0,0,"435000,00",371.0,AV,THIERS,33100.0,BORDEAUX,2265.625,"371 AV THIERS, 33100 BORDEAUX",44.852613,-0.5393084
90.0,4.0,Maison,81.0,0,"273000,00",54.0,RUE,JEAN FORTON,33100.0,BORDEAUX,3033.3333333333335,"54 RUE JEAN FORTON, 33100 BORDEAUX",44.8472814,-0.5614804
79.0,3.0,Maison,73.0,0,"290000,00",14.0,RUE,JEAN FORTON,33100.0,BORDEAUX,3670.8860759493673,"14 RUE JEAN FORTON, 33100 BORDEAUX",44.8478222,-0.5628302
81.0,4.0,Maison,98.0,0,"494850,00",17.0,RUE,JEAN BEDOURET,33100.0,BORDEAUX,6109.259259259259,"17 RUE JEAN BEDOURET, 33100 BORDEAUX",44.8514118,-0.5443023
68.0,2.0,Maison,96.0,0,"173000,00",5.0,RUE,DEYME,33100.0,BORDEAUX,2544.1176470588234,"5 RUE DEYME, 33100 BORDEAUX",44.8539687,-0.5390609
140.0,4.0,Maison,180.0,0,"640000,00",8.0,CITE,DE LIBOURNE,33100.0,BORDEAUX,4571.428571428572,"8 CITE DE LIBOURNE, 33100 BORDEAUX",44.8475741,-0.5465481
84.0,3.0,Maison,135.0,0,"572000,00",48.0,RUE,BERANGER,33100.0,BORDEAUX,6809.523809523809,"48 RUE BERANGER, 33100 BORDEAUX",44.8436159,-0.5476838
78.0,3.0,Maison,72.0,0,"234000,00",27.0,RUE,JEAN FORTON,33100.0,BORDEAUX,3000.0,"27 RUE JEAN FORTON, 33100 BORDEAUX",44.8476348,-0.5625772
139.0,5.0,Maison,592.0,0,"455000,00",4.0,CITE,DE LA TOURATTE,33100.0,BORDEAUX,3273.3812949640287,"4 CITE DE LA TOURATTE, 33100 BORDEAUX",44.8314986,-0.5433901
146.0,4.0,Maison,244.0,0,"594410,00",28.0,RUE,JULES LEMAITRE,33100.0,BORDEAUX,4071.301369863014,"28 RUE JULES LEMAITRE, 33100 BORDEAUX",44.8404744,-0.5451616
100.0,4.0,Maison,113.0,0,"488885,00",13.0,CITE,CHRISTIAN SOLAR,33100.0,BORDEAUX,4888.85,"13 CITE CHRISTIAN SOLAR, 33100 BORDEAUX",44.8516395,-0.5435671
85.0,2.0,Maison,155.0,0,"522500,00",31.0,RUE,FEAUGAS,33100.0,BORDEAUX,6147.058823529412,"31 RUE FEAUGAS, 33100 BORDEAUX",44.8413956,-0.5503324
135.0,5.0,Maison,483.0,0,"310000,00",80.0,RUE,DES VIVANTS,33100.0,BORDEAUX,2296.296296296296,"80 RUE DES VIVANTS, 33100 BORDEAUX",44.8537038,-0.5416531
